NAME	Sample	GenesExpressed	HousekeepingGeneExpression	Type	Cellcycle	OPC-variable	OC-like	AC-like	OPC-like
MUV5-P04-E12	MUV5	8114	5.854411815	Malignant	-1.019987913	-0.447331777	0.758497565	-1.334679328	0.34848351
MUV5-P04-F01	MUV5	4922	3.153188362	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P04-F02	MUV5	3251	5.608878725	Malignant	-0.279821879	-0.632840211	0.127167272	-0.814921398	0.279834654
MUV5-P04-F03	MUV5	5250	6.13101293	Malignant	-0.357901251	-1.80257904	-0.279372961	-1.088629308	-0.271893243
MUV5-P04-F04	MUV5	4399	5.920129304	Malignant	-0.168457315	-1.537594644	-0.509945879	-0.777078737	0.01371835
MUV5-P04-F05	MUV5	5681	4.325827369	Malignant	5.143595996	0.300799358	-0.812909599	-0.448897473	-0.063683042
MUV5-P04-F06	MUV5	6493	5.624763695	Filter	NA	NA	NA	NA	NA
MUV5-P04-F07	MUV5	6834	5.673081853	Malignant	-1.036463074	-0.558215299	-0.40368118	4.432361088	-1.061903302
MUV5-P04-F08	MUV5	8059	5.600756525	Malignant	-0.586856008	-0.794285066	-0.297150349	-1.249217576	1.008091103
MUV5-P04-F09	MUV5	5803	5.93879641	Malignant	-0.64411997	-0.834153525	0.116027999	-1.508133069	0.165334507
MUV5-P04-F10	MUV5	4001	5.633758137	Malignant	-0.220761898	-0.074484992	-0.21158888	-1.124398458	1.622690356
MUV5-P04-F11	MUV5	4688	6.068958723	Malignant	-0.39584989	-0.402063671	-0.278669526	-1.027846534	1.31219066
MUV5-P04-F12	MUV5	3337	6.13991037	Malignant	-0.315570773	-0.563664446	-0.185927634	-0.863059527	0.303297417
MUV5-P04-G01	MUV5	4244	5.273706977	Malignant	-0.211623295	-0.803579771	-0.391635851	5.09674118	-1.736548936
MUV5-P04-G02	MUV5	5178	5.83550243	Malignant	-0.715194459	-0.305251696	0.152355452	-1.146244521	0.097836634
MUV5-P04-G03	MUV5	5689	6.241895563	Malignant	-0.668933428	-1.252104595	-0.054150891	-0.809183696	-0.748413974
MUV5-P04-G04	MUV5	4101	5.847964466	Malignant	-0.292059608	-0.973616362	-0.205626908	0.03629401	1.787340263
MUV5-P04-G06	MUV5	6171	6.106990145	Malignant	-0.728074944	-1.233884825	-0.052929143	-0.793209133	0.526931705
MUV5-P04-G07	MUV5	4891	4.609911423	Malignant	-0.645828173	-0.338715157	4.949643601	-1.040240248	-1.902906956
MUV5-P04-G08	MUV5	7272	6.04579279	Malignant	-0.666897203	-0.746636647	-0.190034333	-1.457952439	1.091080939
MUV5-P04-G09	MUV5	5932	5.834085204	Malignant	-0.720723089	-0.827859921	4.349701017	-1.434879026	-2.859314178
MUV5-P04-G10	MUV5	3300	3.358096923	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P04-G11	MUV5	2606	5.498426579	Malignant	-0.211037503	-0.405209693	-0.403799005	4.462569495	-2.613959446
MUV5-P04-G12	MUV5	4508	5.542384549	Malignant	0.583336584	-0.082451727	-0.425944332	-1.065432979	0.961333902
MUV5-P04-H01	MUV5	3783	5.821183079	Malignant	-0.030235655	-0.732752346	-0.465888611	-0.70582129	0.121620424
MUV5-P04-H02	MUV5	6256	5.87174444	Malignant	-0.107238489	-0.457289126	-0.576357474	-1.103572024	0.83260818
MUV5-P04-H03	MUV5	2855	5.632059184	Malignant	-0.398150546	-0.497191972	-0.264427089	4.593817111	-1.806984589
MUV5-P04-H04	MUV5	4385	4.261688578	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P04-H06	MUV5	4559	5.702510407	Malignant	-0.50627972	-0.701395447	-0.33582033	-0.88226038	0.614734532
MUV5-P04-H07	MUV5	4976	5.940502898	Malignant	-0.739988351	-0.968945156	0.272948919	-1.296172579	0.829508843
MUV5-P04-H10	MUV5	7885	5.488240775	Malignant	2.999810803	-0.545876683	-0.740328678	-0.927802839	0.388950088
MUV5-P04-H12	MUV5	5797	6.252458431	Malignant	-0.488619539	-1.341477399	-0.829654188	-0.997288485	0.036247832
MUV5-P05-A02	MUV5	3193	3.357870797	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P05-A03	MUV5	5857	5.862462538	Malignant	-0.718187164	0.067581133	-0.156513715	-0.685499531	0.527525022
MUV5-P05-A04	MUV5	5156	5.467445571	Malignant	-0.930275474	-0.15656101	-0.270159846	4.848731632	-1.920727224
MUV5-P05-A05	MUV5	5462	5.88187353	Malignant	-0.834181178	-0.656361317	-0.534046542	-0.004812961	0.424463197
MUV5-P05-A06	MUV5	6987	5.62370442	Malignant	-0.601925581	-0.418338113	-0.260951909	3.84317678	-0.724173216
MUV5-P05-A07	MUV5	5657	5.563235255	Malignant	3.789415175	-0.76200795	-0.49303663	-1.202095321	0.46777845
MUV5-P05-A08	MUV5	3478	6.054720584	Malignant	-0.234656049	-0.84882153	0.562796053	-0.678650906	-0.11758663
MUV5-P05-A10	MUV5	3910	5.97944266	Malignant	0.05922925	-0.528812088	-0.155400324	-1.01374619	0.375749066
MUV5-P05-A11	MUV5	4495	2.685583186	Malignant	-0.487295368	0.844700319	0.463297509	3.529118395	-0.756227102
MUV5-P05-A12	MUV5	2753	5.650224353	Malignant	0.08805021	-1.418083573	0.56957584	0.225105915	-2.540318612
MUV5-P05-B07	MUV5	3215	6.050927055	Malignant	0.123078825	-0.92133875	-0.783319058	-0.528562934	-0.195810633
MUV5-P05-B09	MUV5	7102	5.742142713	Malignant	-0.725559164	-0.288896103	-0.356577634	-1.285096723	0.812107516
MUV5-P05-B10	MUV5	5917	4.552113335	Malignant	-0.807066757	-0.974094601	4.017536934	-0.827017439	-1.792656757
MUV5-P05-B11	MUV5	7768	6.096923396	Malignant	-0.624970302	-0.599871564	-0.195256512	-1.295596848	0.072833816
MUV5-P05-B12	MUV5	3802	5.753548462	Malignant	-0.359406508	-0.049095723	0.422000734	-0.731461177	1.302487208
MUV5-P05-C09	MUV5	5187	5.994790107	Malignant	-0.084585851	-0.142035882	-0.501806374	-1.158484363	0.79493726
MUV5-P05-C10	MUV5	4719	6.011640525	Malignant	-0.625717531	-1.207811711	-0.622542116	-1.099335637	-0.009222482
MUV5-P05-C11	MUV5	9057	6.301217079	Malignant	-0.62667923	-1.299182213	-0.080925796	-1.066092444	-0.790098957
MUV5-P05-C12	MUV5	4119	5.924372896	Malignant	-0.391785067	-0.841228275	0.227879056	-1.003629652	-0.239970896
MUV5-P05-D01	MUV5	4797	5.917806787	Malignant	-0.872089143	-1.32698459	1.44286394	-1.12585469	-2.77796055
MUV5-P05-D04	MUV5	5992	5.959940955	Malignant	-0.592183252	-0.592089169	0.06534185	-0.985837038	1.387448622
MUV5-P05-D06	MUV5	3885	5.267695787	Malignant	-0.700346811	-0.270746254	-0.536577632	5.272144754	-1.42136706
MUV5-P05-D07	MUV5	6086	3.646665818	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P05-D08	MUV5	7067	5.740050097	Malignant	0.534854263	-0.434691958	-0.131647452	-1.359057947	-0.175745297
MUV5-P05-D09	MUV5	5604	5.955153642	Malignant	2.139475489	-0.830041771	-0.678574159	-1.224094418	0.621728725
MUV5-P05-D10	MUV5	5568	6.031766391	Malignant	0.025393934	-1.343307443	-0.642515244	-1.127567919	0.639114226
MUV5-P05-D11	MUV5	3981	5.783531101	Malignant	-0.202821964	-0.588101373	0.127065486	-0.367513823	-1.392481494
MUV5-P05-D12	MUV5	3923	5.552777574	Malignant	-0.146004955	-0.726574382	-0.175137816	-1.26738756	1.686921238
MUV5-P05-E01	MUV5	6843	5.514103012	Malignant	3.461488486	-1.37340895	-0.765181695	-1.456503585	0.376401934
MUV5-P05-E03	MUV5	6406	5.740075123	Malignant	1.112700696	-1.008853813	-0.363006861	-1.274796444	0.382890584
MUV5-P05-E04	MUV5	3661	5.867636956	Malignant	-0.424878796	0.216375422	0.284959496	-0.671355118	1.102157766
MUV5-P05-E08	MUV5	4696	5.588073326	Malignant	-0.898805323	-0.760784363	-0.077287009	-0.929697248	0.977908417
MUV5-P05-E11	MUV5	5855	5.560597301	Malignant	-0.164384653	0.673257422	0.013526251	-0.37497193	0.534322587
MUV5-P05-F01	MUV5	7093	5.806018944	Malignant	2.764013874	-1.743061612	-0.559845578	-1.644252661	0.292652519
MUV5-P05-F03	MUV5	4298	6.067155762	Malignant	-0.24898008	-0.67255863	0.122574813	-1.031568575	0.612258423
MUV5-P05-F05	MUV5	5849	5.729852712	Malignant	-0.500510675	-0.300345632	0.222599687	-0.849125392	1.458000591
MUV5-P05-F06	MUV5	6915	5.861850788	Malignant	-0.459767305	-0.224377449	-0.131444931	-0.837144565	0.179658317
MUV5-P05-F07	MUV5	5029	4.876523128	Malignant	-0.545498668	-0.858627759	-0.060061488	4.649804824	-1.449310455
MUV5-P05-F08	MUV5	4124	3.806284384	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P05-F09	MUV5	4336	6.077301502	Malignant	-0.279144479	-1.230587891	0.122293453	-1.050007172	0.149732817
MUV5-P05-F10	MUV5	6669	5.894850053	Malignant	-0.677704154	-0.382676107	0.028598864	-0.861856892	0.725844254
MUV5-P05-F12	MUV5	4332	5.525834256	Malignant	-0.518080436	0.053728959	-0.389097483	0.13210622	1.506967835
MUV5-P05-G01	MUV5	6364	5.761061069	Malignant	-0.35196647	-0.41083174	0.536179321	-1.271087179	0.019341021
MUV5-P05-G04	MUV5	5078	6.197990912	Malignant	-0.380635253	-1.37234669	-0.489024543	-1.093407293	0.180644939
MUV5-P05-G06	MUV5	3321	5.251596391	Malignant	1.595433253	-0.746145069	0.365527503	-0.265038357	0.071383283
MUV5-P05-G07	MUV5	4623	5.8936641	Malignant	-0.41599555	-1.089992405	0.631490711	-0.51672997	0.718093198
MUV5-P05-G09	MUV5	4267	5.876530326	Malignant	0.553605103	-1.179142375	-0.255588842	-1.377865822	0.040122898
MUV5-P05-G10	MUV5	5286	5.99334076	Malignant	-0.658796173	-1.002782092	0.25786063	-1.268006974	-0.208611173
MUV5-P05-G11	MUV5	3297	5.554853304	Malignant	-0.515950123	-0.349858421	0.302797764	4.954156966	-1.13474492
MUV5-P05-H02	MUV5	5754	5.567182228	Malignant	-0.453846273	-0.434941585	-0.453664222	4.567607306	-1.474705852
MUV5-P05-H03	MUV5	3510	6.080071217	Malignant	-0.189616465	-0.175648548	-0.305450613	-0.393041327	-0.278566303
MUV5-P05-H04	MUV5	5831	5.813260832	Malignant	-0.910942426	-0.059921007	-0.259377617	-0.928184982	1.618429683
MUV5-P05-H05	MUV5	4963	5.947855674	Malignant	-0.177982721	-1.145680136	-0.338409971	3.968902533	-1.695692518
MUV5-P05-H06	MUV5	4168	3.257906068	Malignant	-0.148358398	2.324899193	1.251360687	-0.313984661	-0.534075045
MUV5-P05-H07	MUV5	2918	5.833990943	Malignant	-0.427359956	-0.665573478	-0.031192068	-1.086785197	0.774730744
MUV5-P05-H09	MUV5	6505	5.420905918	Malignant	-0.341330787	-0.049603863	3.38517327	-1.184223334	-0.468784784
MUV5-P05-H10	MUV5	6277	5.730595612	Malignant	0.206879361	-0.365418	-0.005910643	-1.219169673	1.387594217
MUV5-P05-H11	MUV5	4413	5.240600219	Malignant	-0.617507151	-0.29035226	-0.505613257	5.160610408	-1.834985445
MUV5-P06-A01	MUV5	6134	6.210033107	Malignant	-0.791703456	-1.219098537	-0.12428975	-0.747858548	-0.489591621
MUV5-P06-A03	MUV5	4742	6.001210874	Malignant	-0.65095749	-1.498072482	-0.273592719	3.888655966	-2.295083442
MUV5-P06-A04	MUV5	2717	4.712593804	Malignant	-0.56926787	1.179438556	0.461915989	0.282749798	-1.27329754
MUV5-P06-A06	MUV5	4986	5.921029891	Malignant	-0.60278051	-0.227230674	-0.285146046	-1.226545069	0.841665859
MUV5-P06-A08	MUV5	4430	6.289823241	Malignant	-0.038426596	-0.726837174	-0.311124341	-1.023537718	-0.168398093
MUV5-P06-A09	MUV5	5043	6.340927694	Malignant	-0.582342555	-0.82654288	0.228320459	-1.187282611	0.280218827
MUV5-P06-A10	MUV5	5003	4.038992341	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P06-A12	MUV5	5775	6.094316024	Malignant	0.483977047	-1.143384498	-0.122570235	-0.487021832	0.217505089
MUV5-P06-B02	MUV5	3654	5.839005681	Malignant	-0.029314916	0.362218715	0.630526253	-0.67716888	0.72839547
MUV5-P06-B03	MUV5	3645	6.272749377	Malignant	-0.711113837	-0.872832372	-0.219983771	4.090332497	-1.64074836
MUV5-P06-B04	MUV5	2707	4.790851723	Malignant	4.010216042	-1.425226831	-0.798462217	3.106774126	-2.502583565
MUV5-P06-B05	MUV5	3995	5.70136853	Malignant	-0.269763705	-0.742353686	-0.163874137	4.831293618	-0.801529316
MUV5-P06-B07	MUV5	3727	4.157626589	Malignant	0.007490477	2.125001252	0.561762612	-0.417021205	-0.209273277
MUV5-P06-B08	MUV5	3799	6.327785467	Malignant	-0.267346071	-0.664348751	-0.348082312	-0.469872731	0.484265877
MUV5-P06-B09	MUV5	5350	6.09998375	Malignant	3.530263689	-0.761896386	-0.558083113	-0.774125944	0.002660838
MUV5-P06-B10	MUV5	2824	6.016937255	Malignant	-0.282658713	0.146131394	0.46369032	-0.912598955	0.243492873
MUV5-P06-B12	MUV5	5966	3.937354276	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P06-C02	MUV5	2880	5.436395065	Malignant	-0.16235938	-0.260617048	-0.433656115	5.34537219	-2.430678582
MUV5-P06-C05	MUV5	3654	3.348935993	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P06-C06	MUV5	4496	6.098039841	Malignant	0.211106564	-0.923698358	-0.495467489	-0.995894228	0.402397286
MUV5-P06-C07	MUV5	4290	5.824402051	Malignant	-0.765104716	-1.153217306	2.333925597	-0.721786182	-1.517882776
MUV5-P06-C08	MUV5	6316	5.970443371	Malignant	-0.636883575	-0.961813117	0.560772745	-0.47481928	-0.186660008
MUV5-P06-C09	MUV5	4195	6.003665255	Malignant	-0.519129488	-1.364703221	-0.764122491	3.287370761	-2.03228125
MUV5-P06-C11	MUV5	2900	6.408535793	Malignant	-0.188876153	-0.387743798	-0.453792608	-0.598439934	0.802553901
MUV5-P06-C12	MUV5	3689	5.411981151	Malignant	-0.440424642	-0.21898863	-0.629251406	5.636320124	-1.280897398
MUV5-P06-D02	MUV5	3546	4.769564433	Malignant	0.170195465	-0.05554337	-0.759323116	5.401974717	-1.260299431
MUV5-P06-D03	MUV5	7284	6.212808488	Malignant	0.952389518	-1.341501226	-0.382585142	-1.208893101	-0.644250311
MUV5-P06-D07	MUV5	3369	3.9445126	Immune cell	NA	NA	NA	NA	NA
MUV5-P06-D08	MUV5	5507	5.923933394	Malignant	0.196131673	-0.500815478	-0.156977476	3.456978826	-1.107498397
MUV5-P06-D09	MUV5	3791	6.437185279	Malignant	-0.449264758	-0.918115823	-0.635805808	-0.829003291	0.382243104
MUV5-P06-D10	MUV5	4187	6.319847276	Malignant	-0.00381513	-0.732455381	-0.597923176	-1.230094113	-0.322010576
MUV5-P06-D11	MUV5	6525	6.255102865	Malignant	1.611637526	-0.983157815	-0.906463062	-0.990493143	-0.765443571
MUV5-P06-D12	MUV5	3527	6.340004739	Malignant	-0.62027138	-0.385299458	-0.314246857	-0.590181036	-0.227970832
MUV5-P06-E01	MUV5	4699	6.003019076	Malignant	-0.795210494	-0.270065533	0.621106701	-1.376638549	-0.770948451
MUV5-P06-E02	MUV5	4832	6.096553456	Malignant	-0.635173724	-0.896103411	-0.356693756	-1.08315881	-0.014478734
MUV5-P06-E03	MUV5	4240	6.169005262	Malignant	-0.062942796	-1.301489416	-0.751771995	-0.74137338	0.102721434
MUV5-P06-E04	MUV5	3361	3.589326117	Malignant	-0.874277301	2.309824654	1.030305186	-0.366109538	-1.144479419
MUV5-P06-E05	MUV5	3392	6.265817997	Malignant	-0.334711859	-0.717234608	0.094856098	-0.922461137	1.172682969
MUV5-P06-E07	MUV5	3521	6.319846577	Malignant	-0.090127176	-0.50461906	-0.072458121	-0.253612958	0.295691239
MUV5-P06-E09	MUV5	4807	5.811438782	Malignant	4.4185884	-1.312554452	-1.154262079	-0.218108573	0.068355566
MUV5-P06-E10	MUV5	3583	5.756984381	Malignant	-0.391545547	0.451812005	0.440848945	-0.890130739	0.758137699
MUV5-P06-E12	MUV5	6081	6.381249784	Malignant	-0.530554651	-0.913904724	-0.355061037	-1.206049188	0.431689677
MUV5-P06-F02	MUV5	3751	6.081038514	Malignant	0.170333871	-0.392557796	-0.265969443	-1.003315572	0.677067779
MUV5-P06-F03	MUV5	3750	6.349334495	Malignant	-0.554143446	-0.935356342	-0.897616627	-1.099907188	-0.727635999
MUV5-P06-F04	MUV5	4683	6.171412889	Malignant	-0.595710011	-1.167196171	-0.294464316	-1.01869378	-0.151876644
MUV5-P06-F05	MUV5	3706	3.889644385	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P06-F07	MUV5	6826	5.875053027	Malignant	-0.975369218	-0.779238306	0.159748095	-1.332182182	-0.096968215
MUV5-P06-F08	MUV5	3667	6.083232373	Malignant	-0.342931379	-0.17174161	1.777218103	-0.903396304	-1.523810697
MUV5-P06-F09	MUV5	4128	6.149446115	Malignant	-0.522388863	-0.749305321	0.145491915	-0.874479065	0.543472644
MUV5-P06-F10	MUV5	3988	6.208997092	Malignant	-0.423752071	-0.909606086	-0.599122398	-1.182201479	-0.333012077
MUV5-P06-F11	MUV5	5085	5.680586548	Malignant	-0.526542832	-0.464087083	2.873699337	-1.285093766	-2.364096088
MUV5-P06-G01	MUV5	5803	6.197810114	Malignant	-0.524460828	-0.754380321	-0.633819815	-1.224016643	0.243061487
MUV5-P06-G02	MUV5	4597	6.408579261	Malignant	-0.350914217	-1.10516917	-0.643535161	-1.173691366	-0.210655523
MUV5-P06-G03	MUV5	2879	3.065239335	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P06-G04	MUV5	8223	6.132173796	Malignant	0.538602464	-1.030998803	-0.932144803	3.052693078	-1.37528741
MUV5-P06-G05	MUV5	3610	3.925229469	Malignant	-0.524268165	2.478357483	0.503137343	0.406930223	-0.318644709
MUV5-P06-G06	MUV5	3664	5.462099233	Malignant	-0.520770699	-0.08642034	0.178775075	5.220166785	-2.148745649
MUV5-P06-G07	MUV5	3876	6.202101292	Malignant	-0.814656258	-0.860932842	-0.297243365	-0.890906657	0.21477603
MUV5-P06-G08	MUV5	5472	6.127215481	Malignant	1.14114365	-0.677674871	-0.473697333	-1.6041773	-0.016653106
MUV5-P06-G09	MUV5	4541	4.942967516	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P06-G10	MUV5	5858	6.404266659	Malignant	-0.466763199	-1.591579388	-0.590322267	-1.217276075	-0.681297969
MUV5-P06-G11	MUV5	6590	6.266822066	Malignant	0.144448412	-0.718219497	-0.104746283	-1.004509579	0.42794341
MUV5-P06-G12	MUV5	5021	5.826378708	Malignant	-0.423435677	-0.645250401	-0.489796833	4.687379548	-2.326456198
MUV5-P06-H01	MUV5	4311	6.139406777	Malignant	-0.431781902	-1.340024074	-0.051444581	-1.164502696	-0.805361133
MUV5-P06-H02	MUV5	2967	6.064456563	Malignant	-0.130542141	-1.118769252	-0.703675695	-1.062748954	-0.141346217
MUV5-P06-H03	MUV5	3849	6.158405495	Malignant	0.132388948	-0.921951801	-0.334952121	-0.953753755	-0.160338638
MUV5-P06-H04	MUV5	5201	5.79628795	Malignant	-0.07302109	-0.620154277	-0.479691823	-0.900662647	0.729479078
MUV5-P06-H05	MUV5	3314	6.018074791	Malignant	-0.393596047	-1.074563106	-0.208077496	-0.665548935	0.024392013
MUV5-P06-H07	MUV5	4213	5.374056762	Malignant	-0.498701337	-0.721836802	3.367604617	-1.037236466	-2.938273046
MUV5-P06-H08	MUV5	6447	5.967255324	Malignant	-0.643323318	-0.073188769	0.651723618	-1.353682259	0.368431529
MUV5-P06-H09	MUV5	6206	5.952993667	Malignant	-0.602215874	-0.276782668	0.329685503	-1.405778422	0.976706412
MUV5-P06-H11	MUV5	6253	6.024568539	Malignant	4.031735158	-1.358378488	-1.026205072	-1.633687402	-0.186506373
MUV5-P06-H12	MUV5	4099	6.412802463	Malignant	-0.133036318	-1.563538781	-0.431845841	-1.10565251	-1.082501778
MUV5-P07-A01	MUV5	6007	6.064574623	Malignant	-0.721235805	-0.732446235	-0.554058994	-1.162261485	-0.142596111
MUV5-P07-A02	MUV5	6128	5.98247918	Malignant	-1.119587526	-1.360295651	-0.473125987	-0.852507957	-0.168484019
MUV5-P07-A04	MUV5	3288	2.978502736	Malignant	-0.117005476	2.218719787	0.488833281	0.790874579	-0.58358608
MUV5-P07-A06	MUV5	6184	5.931629476	Malignant	-0.77852193	-0.6749938	-0.326200076	-0.732636508	1.341480393
MUV5-P07-A07	MUV5	6027	5.834737832	Malignant	-0.685977325	0.339775702	0.868847692	-0.896753187	-0.233324037
MUV5-P07-A08	MUV5	3818	3.792948719	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P07-A09	MUV5	7085	5.929686474	Filter	NA	NA	NA	NA	NA
MUV5-P07-A11	MUV5	3461	6.190598632	Malignant	-0.483777848	-1.341402035	-0.675114577	-1.009770317	0.743962569
MUV5-P07-A12	MUV5	8872	5.979059985	Malignant	-0.483676411	-0.415001612	-0.127229777	-1.202020832	0.949991488
MUV5-P07-B01	MUV5	7265	6.270597804	Malignant	-0.571710886	-1.536630037	-0.955422379	-0.553476385	0.438776535
MUV5-P07-B03	MUV5	5873	6.123833393	Malignant	-0.581066945	-1.094012879	-0.265368876	-1.169473337	0.671853811
MUV5-P07-B05	MUV5	4797	6.172575981	Malignant	-0.446295148	-1.415051814	-0.200793992	-0.869149361	-0.800280027
MUV5-P07-B06	MUV5	4391	5.33306905	Malignant	-0.478913456	-0.591709774	-0.581445224	5.447603296	-1.192766743
MUV5-P07-B09	MUV5	4626	5.996264986	Malignant	-0.521936832	-0.133283165	0.132650346	-1.048497428	1.548855807
MUV5-P07-B10	MUV5	7766	4.43655997	Malignant	-0.580373779	-0.558209355	4.678447234	-1.226532196	-2.637088518
MUV5-P07-C01	MUV5	5556	6.445179176	Malignant	-0.40913332	-1.349360542	0.001278901	-1.135005036	0.056156292
MUV5-P07-C02	MUV5	7081	5.976702449	Malignant	-1.109343905	-0.787146844	3.131667955	-0.976070619	-2.061067372
MUV5-P07-C03	MUV5	6766	6.251614261	Malignant	2.223143032	-1.199652448	-0.658310846	-1.280203962	-0.554633033
MUV5-P07-C04	MUV5	4526	6.069898432	Malignant	-0.574043578	-1.105199357	-0.285142806	4.280270025	-1.411742518
MUV5-P07-C05	MUV5	5858	6.10105243	Malignant	2.529728429	-0.977944269	-0.437501082	-0.900277894	0.388324468
MUV5-P07-C06	MUV5	3567	6.110005346	Malignant	0.168214062	-0.851567925	-0.159402292	-1.261618661	0.892929252
MUV5-P07-C07	MUV5	4316	6.322874979	Malignant	0.432587031	-0.9958757	-0.11782738	-1.072931727	0.124019716
MUV5-P07-C08	MUV5	7190	6.318821522	Malignant	-0.429942675	-0.697725134	-0.185408888	-1.164430119	0.530203144
MUV5-P07-C09	MUV5	5602	6.339643316	Malignant	-0.1103706	-0.751580226	-0.464552191	-1.014618898	0.961698398
MUV5-P07-C10	MUV5	4639	6.257692009	Malignant	-0.591660842	-0.851153779	-0.488566118	-1.513781538	-0.034575532
MUV5-P07-C11	MUV5	3449	5.974196916	Malignant	0.528328359	-1.008074055	-0.405030407	-0.892609208	0.894119557
MUV5-P07-D01	MUV5	5766	6.363415901	Malignant	-0.364748051	-0.984219033	-0.82979687	-0.797572134	-0.015268397
MUV5-P07-D02	MUV5	5173	5.868452488	Malignant	-0.657025572	-1.911797852	2.681238272	-1.189449205	-2.97406351
MUV5-P07-D03	MUV5	4333	5.871592593	Malignant	-0.589247941	-0.600452733	-0.408137716	4.135019085	-0.969899874
MUV5-P07-D04	MUV5	5687	3.714346925	Oligodendrocyte	NA	NA	NA	NA	NA
MUV5-P07-D05	MUV5	5280	6.041201555	Malignant	-0.665097514	-0.571625442	-0.053437949	-1.241069771	-0.353728671
MUV5-P07-D06	MUV5	3596	5.998458288	Malignant	-0.622637046	-0.332330091	-0.421541853	-1.134009348	0.463492151
MUV5-P07-D08	MUV5	3302	6.253710959	Malignant	-0.074452352	-1.018204574	-0.689450982	-1.269381647	0.494683597
MUV5-P07-D09	MUV5	4380	6.256994295	Malignant	-0.187039855	-1.334132587	-0.106644211	-1.528320633	0.241290835
MUV5-P07-D10	MUV5	6012	5.599726747	Malignant	3.887434965	-1.44051309	-0.950192026	-1.001845941	-0.442267843
MUV5-P07-D11	MUV5	3577	4.299491463	Malignant	-0.252833665	2.210967958	0.623259319	-0.09690415	-0.71040331
MUV5-P07-D12	MUV5	7141	5.982357041	Malignant	1.714875732	-1.230287567	-0.648795599	-1.13520765	0.37050799
MUV5-P07-E01	MUV5	5578	6.274268446	Malignant	-0.81907362	-0.848667768	-0.245891659	-1.11522022	-0.487131608
MUV5-P07-E02	MUV5	6686	5.658592122	Malignant	4.42091577	-1.483249076	-1.171289753	2.974947854	-1.539752077
